OID_;Name;Northing;Easting;Elevation;Waypoint;soil_moist;Average_so;F5cm;F10cm;F15cm;Soil_class;O_horizon;Kpa5;Kpa10;Kpa15;Note;Prob;Classified
814;3417;7133863,219460000284016;731055,789899999974295;271,078500000000020;3417;25,000000000000000;15,000000000000000;10,000000000000000;13,000000000000000;16,000000000000000;3,000000000000000;6,000000000000000;171,811739999999986;258,474667000000011;312,638997000000018;block;32;1
815;3418;7133864,809960000216961;731052,613709999946877;269,670740000000023;3418;14,000000000000000;25,000000000000000;17,000000000000000;24,000000000000000;29,000000000000000;3,000000000000000;15,000000000000000;105,540090000000006;144,987501000000009;177,361582999999996; ;47;1
816;3419;7133862,721909999847412;731049,362730000051670;273,904539999999997;3419;25,000000000000000;25,000000000000000;15,000000000000000;17,000000000000000;19,000000000000000;4,000000000000000;20,000000000000000;118,163261000000006;200,213875999999999;264,990677000000005;g.-vatten nra;59;1
817;3421;7133863,034699999727309;731045,467470000032336;268,271709999999985;3421;35,000000000000000;25,000000000000000;12,000000000000000;13,000000000000000;17,000000000000000;3,000000000000000;7,000000000000000;144,987501000000009;258,474667000000011;294,887661999999978;3420 finns inte  da punkten I GPS' en uppstod p.g.a. tekniska problem och inte genom provtagning;51;1
818;3422;7133866,091919999569654;731066,220310000004247;269,829330000000027;3422;100,000000000000000;30,000000000000000;29,000000000000000;33,000000000000000;34,000000000000000;5,000000000000000;30,000000000000000;66,364729999999994;108,408991999999998;152,876982999999996;block;75;2
819;3424;7133863,672989999875426;731069,251150000025518;268,733979999999974;3424;20,000000000000000;20,000000000000000;11,000000000000000;16,000000000000000;19,000000000000000;3,000000000000000;7,000000000000000;157,180337000000009;212,048099000000008;264,990677000000005;3423 utgick av samma anledning som 3420;74;2
820;3425;7133861,946840000338852;731072,222330000018701;274,794379999999990;3425;0,000000000000000;20,000000000000000;7,000000000000000;10,000000000000000;12,000000000000000;3,000000000000000;9,000000000000000;240,788354999999996;332,757176000000015;413,229894000000002;for stenigt for fuktmtaren;66;2
821;3600;7134139,811959999613464;731422,095669999951497;277,868699999999990;3600;50,000000000000000;75,000000000000000;15,000000000000000;42,000000000000000;61,000000000000000;4,000000000000000;75,000000000000000;118,163261000000006;87,506988000000007;90,019796999999997; ;67;2
822;3601;7134140,105519999749959;731428,327189999981783;286,247299999999996;3601;90,000000000000000;75,000000000000000;18,000000000000000;51,000000000000000;74,000000000000000;3,000000000000000;75,000000000000000;100,280434999999997;73,982161000000005;76,114453999999995; ;89;2
823;3602;7134145,444600000046194;731431,060689999954775;277,662059999999997;3602;100,000000000000000;50,000000000000000;16,000000000000000;38,000000000000000;51,000000000000000;3,000000000000000;75,000000000000000;111,457200999999998;95,574427999999997;105,540090000000006; ;86;2
824;3603;7134147,824409999884665;731432,652179999975488;281,158659999999998;3603;100,000000000000000;75,000000000000000;30,000000000000000;44,000000000000000;50,000000000000000;3,000000000000000;63,000000000000000;64,514781999999997;84,023319999999998;107,433565000000002; ;67;2
825;3604;7134141,144240000285208;731420,655419999966398;278,953730000000007;3604;100,000000000000000;70,000000000000000;25,000000000000000;39,000000000000000;53,000000000000000;5,000000000000000;75,000000000000000;75,244478000000001;93,402424999999994;101,967494000000002; ;84;2
826;3605;7134140,553690000437200;731414,898129999986850;283,769639999999981;3605;100,000000000000000;60,000000000000000;21,000000000000000;49,000000000000000;71,000000000000000;3,000000000000000;75,000000000000000;87,506988000000007;76,558318999999997;78,871418000000006; ;92;2
827;3606;7134137,410869999788702;731414,043549999943934;278,064889999999991;3606;100,000000000000000;60,000000000000000;27,000000000000000;43,000000000000000;64,000000000000000;4,000000000000000;75,000000000000000;70,475724999999997;85,724646000000007;86,309477000000001;vatmark borjar;89;2
828;3607;7133190,852140000090003;731037,347859999979846;256,118879999999990;3607;100,000000000000000;60,000000000000000;24,000000000000000;41,000000000000000;49,000000000000000;5,000000000000000;70,000000000000000;77,926901999999998;89,376272999999998;109,404325999999998; ;97;2
829;3608;7133190,460669999942183;731033,927709999959916;258,797860000000014;3608;80,000000000000000;4,000000000000000;20,000000000000000;33,000000000000000;42,000000000000000;4,000000000000000;50,000000000000000;91,339022000000000;108,408991999999998;125,827330000000003; ;98;2
830;3609;7133188,240600000135601;731031,586869999999180;257,603679999999997;3609;100,000000000000000;50,000000000000000;26,000000000000000;35,000000000000000;47,000000000000000;4,000000000000000;50,000000000000000;72,768394999999998;102,835123999999993;113,597432999999995; ;98;2
831;3610;7133184,481479999609292;731029,117730000056326;256,743080000000020;3610;45,000000000000000;40,000000000000000;26,000000000000000;32,000000000000000;35,000000000000000;3,000000000000000;15,000000000000000;72,768394999999998;111,457200999999998;148,819535000000002; ;95;2
832;3611;7133180,057769999839365;731023,480130000039935;263,485929999999996;3611;50,000000000000000;50,000000000000000;9,000000000000000;16,000000000000000;23,000000000000000;3,000000000000000;8,000000000000000;189,694566000000009;212,048099000000008;220,795133999999990; ;83;2
833;3612;7133179,604469999670982;731022,707479999982752;255,008960000000002;3612;45,000000000000000;50,000000000000000;18,000000000000000;21,000000000000000;25,000000000000000;4,000000000000000;25,000000000000000;100,280434999999997;164,147672000000000;204,000826999999987;gammalt traktorspar;69;2
834;3613;7133198,509770000353456;731040,109380000038072;260,233870000000024;3613;100,000000000000000;60,000000000000000;33,000000000000000;46,000000000000000;64,000000000000000;5,000000000000000;75,000000000000000;59,637647999999999;80,842579999999998;86,309477000000001; ;98;2
835;3614;7133194,786390000022948;731042,504470000043511;258,391300000000001;3614;100,000000000000000;60,000000000000000;26,000000000000000;41,000000000000000;50,000000000000000;4,000000000000000;21,000000000000000;72,768394999999998;89,376272999999998;107,433565000000002; ;98;2
836;3615;7133198,802529999986291;731046,374019999988377;257,143109999999979;3615;100,000000000000000;50,000000000000000;25,000000000000000;28,000000000000000;31,000000000000000;4,000000000000000;19,000000000000000;75,244478000000001;125,827330000000003;166,619952000000012; ;94;2
837;3616;7133201,732130000367761;731048,786420000018552;253,986189999999993;3616;100,000000000000000;40,000000000000000;28,000000000000000;37,000000000000000;40,000000000000000;4,000000000000000;11,000000000000000;68,346817000000001;97,863837000000004;131,575380999999993; ;96;2
838;3617;7133202,711939999833703;731052,295219999970868;259,071630000000027;3617;45,000000000000000;30,000000000000000;12,000000000000000;27,000000000000000;30,000000000000000;3,000000000000000;8,000000000000000;144,987501000000009;130,085145000000011;171,811739999999986; ;90;2
839;3618;7133205,668390000239015;731055,220719999982975;254,585450000000009;3618;30,000000000000000;30,000000000000000;9,000000000000000;17,000000000000000;24,000000000000000;3,000000000000000;7,000000000000000;189,694566000000009;200,213875999999999;212,048099000000008; ;85;2
840;3619;7133207,934000000357628;731057,270290000014938;254,685100000000006;3619;36,000000000000000;35,000000000000000;13,000000000000000;19,000000000000000;27,000000000000000;3,000000000000000;10,000000000000000;134,670485000000014;180,282552000000010;189,694566000000009; ;77;2
841;3620;7134177,099080000072718;731410,032400000025518;282,352629999999976;3620;95,000000000000000;60,000000000000000;19,000000000000000;50,000000000000000;64,000000000000000;5,000000000000000;65,000000000000000;95,574427999999997;75,244478000000001;86,309477000000001; ;88;2
842;3621;7134181,252720000222325;731412,964799999957904;280,666049999999984;3621;50,000000000000000;50,000000000000000;7,000000000000000;26,000000000000000;31,000000000000000;3,000000000000000;25,000000000000000;240,788354999999996;134,670485000000014;166,619952000000012; ;65;2
843;3622;7134180,849519999697804;731413,633350000018254;274,105880000000013;3622;20,000000000000000;40,000000000000000;13,000000000000000;17,000000000000000;21,000000000000000;3,000000000000000;7,000000000000000;134,670485000000014;200,213875999999999;240,788354999999996; ;65;2
844;3623;7134184,239710000343621;731417,757029999978840;286,791620000000023;3623;15,000000000000000;25,000000000000000;15,000000000000000;18,000000000000000;22,000000000000000;3,000000000000000;9,000000000000000;118,163261000000006;189,694566000000009;230,337353000000007; ;6;1
845;3624;7134172,744769999757409;731408,131620000000112;289,153169999999989;3624;15,000000000000000;70,000000000000000;32,000000000000000;48,000000000000000;63,000000000000000;5,000000000000000;75,000000000000000;61,161752999999997;77,926901999999998;87,506988000000007; ;89;2
846;3625;7134173,668370000086725;731403,077679999987595;281,817450000000008;3625;60,000000000000000;70,000000000000000;22,000000000000000;43,000000000000000;58,000000000000000;3,000000000000000;75,000000000000000;84,023319999999998;85,724646000000007;94,113943000000006; ;85;2
847;3626;7134171,013439999893308;731401,059570000041276;282,175040000000024;3626;100,000000000000000;70,000000000000000;35,000000000000000;51,000000000000000;68,000000000000000;3,000000000000000;75,000000000000000;56,850714000000004;73,982161000000005;81,871643000000006; ;87;2
848;3627;7134168,040640000253916;731394,342889999970794;287,495490000000018;3627;55,000000000000000;50,000000000000000;38,000000000000000;61,000000000000000;81,000000000000000;3,000000000000000;50,000000000000000;53,220365999999999;63,635299000000003;70,475724999999997; ;84;2
849;3628;7134170,373420000076294;731395,689529999974184;280,123629999999991;3628;100,000000000000000;25,000000000000000;20,000000000000000;22,000000000000000;24,000000000000000;3,000000000000000;30,000000000000000;91,339022000000000;157,180337000000009;212,048099000000008;block;86;2
850;3900;7133371,776220000348985;730947,504809999954887;259,035410000000013;3900;100,000000000000000;50,000000000000000;25,000000000000000;53,000000000000000;64,000000000000000;5,000000000000000;70,000000000000000;75,244478000000001;71,600431000000000;86,309477000000001; ;98;2
851;3901;7133374,970839999616146;730948,613089999998920;256,911760000000015;3901;100,000000000000000;50,000000000000000;40,000000000000000;47,000000000000000;64,000000000000000;4,000000000000000;50,000000000000000;51,102663000000000;79,353723000000002;86,309477000000001; ;95;2
852;3902;7133378,782789999619126;730949,823970000026748;260,040410000000008;3902;100,000000000000000;50,000000000000000;40,000000000000000;53,000000000000000;62,000000000000000;4,000000000000000;75,000000000000000;51,102663000000000;71,600431000000000;88,743127999999999; ;96;2
853;3903;7133382,101820000447333;730951,511260000057518;258,271110000000022;3903;100,000000000000000;60,000000000000000;38,000000000000000;52,000000000000000;62,000000000000000;4,000000000000000;75,000000000000000;53,220365999999999;72,768394999999998;88,743127999999999; ;97;2
854;3904;7133386,477269999682903;730951,742970000021160;258,488920000000007;3904;100,000000000000000;40,000000000000000;41,000000000000000;55,000000000000000;60,000000000000000;4,000000000000000;75,000000000000000;50,121288000000000;69,391917000000007;91,339022000000000; ;96;2
855;3905;7133389,095759999938309;730953,265980000025593;260,773239999999987;3905;100,000000000000000;40,000000000000000;35,000000000000000;48,000000000000000;52,000000000000000;4,000000000000000;50,000000000000000;56,850714000000004;77,926901999999998;103,719440000000006; ;97;2
856;3906;7133393,790850000455976;730955,538139999960549;259,070170000000019;3906;100,000000000000000;40,000000000000000;50,000000000000000;71,000000000000000;84,000000000000000;4,000000000000000;75,000000000000000;43,055391000000000;56,203046000000001;68,346817000000001; ;94;2
857;3907;7133395,076120000332594;730955,539540000027046;261,840010000000007;3907;100,000000000000000;90,000000000000000;36,000000000000000;44,000000000000000;63,000000000000000;4,000000000000000;50,000000000000000;55,573369000000000;84,023319999999998;87,506988000000007; ;96;2
858;3908;7133404,506280000321567;730960,946039999951608;257,510850000000005;3908;100,000000000000000;40,000000000000000;32,000000000000000;37,000000000000000;40,000000000000000;4,000000000000000;20,000000000000000;61,161752999999997;97,863837000000004;131,575380999999993; ;89;2
859;3909;7133406,828479999676347;730968,861679999972694;258,511529999999993;3909;45,000000000000000;50,000000000000000;19,000000000000000;27,000000000000000;37,000000000000000;3,000000000000000;6,000000000000000;95,574427999999997;130,085145000000011;141,362603000000007; ;64;2
860;3910;7133410,924030000343919;730975,324260000023060;258,402429999999981;3910;25,000000000000000;30,000000000000000;20,000000000000000;27,000000000000000;33,000000000000000;3,000000000000000;9,000000000000000;91,339022000000000;130,085145000000011;157,180337000000009; ;39;1
861;3911;7133369,387489999644458;730946,167320000007749;259,755049999999983;3911;100,000000000000000;30,000000000000000;38,000000000000000;42,000000000000000;48,000000000000000;5,000000000000000;40,000000000000000;53,220365999999999;87,506988000000007;111,457200999999998; ;98;2
862;3912;7133366,249730000272393;730942,618939999956638;262,357019999999977;3912;100,000000000000000;75,000000000000000;23,000000000000000;28,000000000000000;46,000000000000000;4,000000000000000;75,000000000000000;80,842579999999998;125,827330000000003;115,830719000000002; ;95;2
863;3913;7133362,520410000346601;730941,523649999988265;259,646239999999977;3913;100,000000000000000;40,000000000000000;38,000000000000000;52,000000000000000;60,000000000000000;4,000000000000000;40,000000000000000;53,220365999999999;72,768394999999998;91,339022000000000; ;94;2
864;3914;7133359,481519999913871;730938,057730000000447;257,855729999999994;3914;35,000000000000000;15,000000000000000;25,000000000000000;33,000000000000000;35,000000000000000;3,000000000000000;7,000000000000000;75,244478000000001;108,408991999999998;148,819535000000002;block;89;2
865;3915;7133356,421969999559224;730935,728359999950044;257,576459999999997;3915;50,000000000000000;15,000000000000000;20,000000000000000;24,000000000000000;27,000000000000000;3,000000000000000;4,000000000000000;91,339022000000000;144,987501000000009;189,694566000000009; ;76;2
866;4000;7133509,536720000207424;732205,625140000018291;249,525129999999990;4000;85,000000000000000;35,000000000000000;26,000000000000000;34,000000000000000;39,000000000000000;5,000000000000000;12,000000000000000;72,768394999999998;105,540090000000006;134,670485000000014;Egentligen 4000, namnet blev fel i gps' en;91;2
867;4001;7133504,884960000403225;732203,402649999945424;250,091139999999996;4001;100,000000000000000;30,000000000000000;26,000000000000000;35,000000000000000;39,000000000000000;5,000000000000000;10,000000000000000;72,768394999999998;102,835123999999993;134,670485000000014;Egentligen 4001, namnet blev fel i gps' en;79;2
868;4002;7133497,409160000272095;732194,765589999966323;252,517979999999994;4002;100,000000000000000;30,000000000000000;27,000000000000000;31,000000000000000;34,000000000000000;5,000000000000000;30,000000000000000;70,475724999999997;114,702068999999995;152,876982999999996;block;85;2
869;4003;7133502,756740000098944;732201,333029999979772;249,625540000000001;4003;100,000000000000000;30,000000000000000;28,000000000000000;34,000000000000000;40,000000000000000;5,000000000000000;21,000000000000000;68,346817000000001;105,540090000000006;131,575380999999993; ;72;2
870;4004;7133497,610070000402629;732197,478549999999814;249,057070000000010;4004;90,000000000000000;30,000000000000000;24,000000000000000;31,000000000000000;40,000000000000000;5,000000000000000;10,000000000000000;77,926901999999998;114,702068999999995;131,575380999999993; ;84;2
871;4005;7133500,138050000183284;732188,338920000009239;251,063299999999998;4005;100,000000000000000;15,000000000000000;28,000000000000000;30,000000000000000;30,000000000000000;5,000000000000000;20,000000000000000;68,346817000000001;118,163261000000006;171,811739999999986;block;81;2
872;4006;7133495,392249999567866;732186,211379999993369;250,854209999999995;4006;100,000000000000000;15,000000000000000;20,000000000000000;25,000000000000000;26,000000000000000;5,000000000000000;20,000000000000000;91,339022000000000;139,622653000000014;196,572575999999998;block;79;2
873;4007;7133493,287200000137091;732179,339769999962300;254,201290000000000;4007;100,000000000000000;20,000000000000000;13,000000000000000;24,000000000000000;30,000000000000000;4,000000000000000;15,000000000000000;134,670485000000014;144,987501000000009;171,811739999999986; ;60;2
874;4008;7133489,007439999841154;732182,255089999991469;249,204859999999996;4008;60,000000000000000;50,000000000000000;14,000000000000000;26,000000000000000;40,000000000000000;3,000000000000000;4,000000000000000;125,827330000000003;134,670485000000014;131,575380999999993; ;70;2
875;4009;7133486,379590000025928;732176,774179999949411;247,813310000000001;4009;50,000000000000000;40,000000000000000;9,000000000000000;14,000000000000000;21,000000000000000;3,000000000000000;3,000000000000000;189,694566000000009;240,788354999999996;240,788354999999996;traktorspar;18;1
876;4010;7133483,483819999732077;732175,174389999941923;251,958799999999997;4010;30,000000000000000;25,000000000000000;13,000000000000000;16,000000000000000;16,000000000000000;2,000000000000000;7,000000000000000;134,670485000000014;212,048099000000008;312,638997000000018; ;20;1
877;4011;7133481,259189999662340;732170,547050000051968;248,349310000000003;4011;20,000000000000000;40,000000000000000;11,000000000000000;17,000000000000000;20,000000000000000;2,000000000000000;4,000000000000000;157,180337000000009;200,213875999999999;252,284458000000001; ;9;1
878;4012;7133512,723450000397861;732207,774310000007972;248,774779999999993;4012;55,000000000000000;40,000000000000000;20,000000000000000;27,000000000000000;30,000000000000000;5,000000000000000;40,000000000000000;91,339022000000000;130,085145000000011;171,811739999999986;block;89;2
879;4013;7133515,879340000450611;732210,929690000019036;249,445969999999988;4013;100,000000000000000;35,000000000000000;20,000000000000000;25,000000000000000;30,000000000000000;4,000000000000000;25,000000000000000;91,339022000000000;139,622653000000014;171,811739999999986;block;75;2
880;4014;7133522,429969999939203;732210,814619999960996;250,254289999999997;4014;50,000000000000000;40,000000000000000;15,000000000000000;20,000000000000000;24,000000000000000;4,000000000000000;12,000000000000000;118,163261000000006;171,811739999999986;212,048099000000008; ;80;2
881;4015;7133531,855709999799728;732213,090599999995902;250,065269999999998;4015;33,000000000000000;40,000000000000000;13,000000000000000;15,000000000000000;20,000000000000000;3,000000000000000;2,000000000000000;134,670485000000014;225,460218999999995;252,284458000000001; ;23;1
882;4100;7133456,817979999817908;732256,809679999947548;248,426690000000008;4100;80,000000000000000;35,000000000000000;25,000000000000000;43,000000000000000;53,000000000000000;5,000000000000000;35,000000000000000;75,244478000000001;85,724646000000007;101,967494000000002; ;83;2
883;4101;7133453,678170000202954;732253,885320000001229;246,969869999999986;4101;70,000000000000000;5,000000000000000;6,000000000000000;6,000000000000000;6,000000000000000;4,000000000000000;15,000000000000000;279,108697000000006;547,351090999999997;815,593484999999987;block;90;2
884;4102;7133455,407169999554753;732250,361990000004880;246,908639999999991;4102;65,000000000000000;30,000000000000000;20,000000000000000;30,000000000000000;41,000000000000000;4,000000000000000;14,000000000000000;91,339022000000000;118,163261000000006;128,631257000000005; ;85;2
885;4103;7133452,937819999642670;732245,396900000050664;248,675399999999996;4103;40,000000000000000;25,000000000000000;49,000000000000000;51,000000000000000;51,000000000000000;4,000000000000000;30,000000000000000;43,712311000000000;73,982161000000005;105,540090000000006;block;56;2
886;4104;7133454,337989999912679;732243,060139999957755;246,040770000000009;4104;40,000000000000000;15,000000000000000;24,000000000000000;25,000000000000000;25,000000000000000;3,000000000000000;15,000000000000000;77,926901999999998;139,622653000000014;204,000826999999987;block;71;2
887;4105;7133458,676620000042021;732237,659089999971911;246,808629999999994;4105;70,000000000000000;15,000000000000000;18,000000000000000;20,000000000000000;20,000000000000000;3,000000000000000;15,000000000000000;100,280434999999997;171,811739999999986;252,284458000000001;block;77;2
888;4106;7133448,294080000370741;732230,881019999971613;246,602659999999986;4106;100,000000000000000;20,000000000000000;26,000000000000000;37,000000000000000;39,000000000000000;3,000000000000000;20,000000000000000;72,768394999999998;97,863837000000004;134,670485000000014;block;42;1
889;4107;7133449,508580000139773;732224,952380000031553;244,834080000000000;4107;50,000000000000000;20,000000000000000;15,000000000000000;18,000000000000000;21,000000000000000;2,000000000000000;3,000000000000000;118,163261000000006;189,694566000000009;240,788354999999996; ;24;1
890;4108;7133456,083039999939501;732264,196499999961816;248,663639999999987;4108;50,000000000000000;50,000000000000000;27,000000000000000;36,000000000000000;46,000000000000000;5,000000000000000;21,000000000000000;70,475724999999997;100,280434999999997;115,830719000000002; ;55;1
891;4109;7133457,087249999865890;732268,249629999976605;243,430959999999999;4109;20,000000000000000;40,000000000000000;12,000000000000000;19,000000000000000;24,000000000000000;3,000000000000000;2,000000000000000;144,987501000000009;180,282552000000010;212,048099000000008; ;5;1
892;4110;7133457,381959999911487;732273,141919999965467;254,483749999999986;4110;18,000000000000000;30,000000000000000;13,000000000000000;19,000000000000000;23,000000000000000;2,000000000000000;4,000000000000000;134,670485000000014;180,282552000000010;220,795133999999990; ;2;1
893;4111;7133365,698180000297725;732311,069559999974445;240,088760000000008;4111;80,000000000000000;70,000000000000000;19,000000000000000;39,000000000000000;44,000000000000000;4,000000000000000;44,000000000000000;95,574427999999997;93,402424999999994;120,601827999999998; ;83;2
894;4112;7133366,428050000220537;732313,392690000007860;242,248809999999992;4112;30,000000000000000;40,000000000000000;15,000000000000000;20,000000000000000;25,000000000000000;3,000000000000000;6,000000000000000;118,163261000000006;171,811739999999986;204,000826999999987; ;68;2
895;4113;7133370,354559999890625;732318,014210000052117;240,247289999999992;4113;23,000000000000000;30,000000000000000;9,000000000000000;15,000000000000000;19,000000000000000;2,000000000000000;3,000000000000000;189,694566000000009;225,460218999999995;264,990677000000005; ;32;1
896;4114;7133364,324369999580085;732309,098009999957867;240,637310000000014;4114;75,000000000000000;65,000000000000000;26,000000000000000;45,000000000000000;61,000000000000000;4,000000000000000;70,000000000000000;72,768394999999998;82,397609000000003;90,019796999999997; ;93;2
897;4115;7133366,178050000220537;732305,714679999975488;244,963690000000014;4115;100,000000000000000;50,000000000000000;35,000000000000000;45,000000000000000;49,000000000000000;5,000000000000000;75,000000000000000;56,850714000000004;82,397609000000003;109,404325999999998; ;93;2
898;4116;7133361,235460000112653;732300,800339999957941;240,659009999999995;4116;100,000000000000000;50,000000000000000;41,000000000000000;56,000000000000000;66,000000000000000;5,000000000000000;60,000000000000000;50,121288000000000;68,346817000000001;84,023319999999998; ;76;2
899;4117;7133359,829450000077486;732299,183869999949820;240,314510000000013;4117;100,000000000000000;25,000000000000000;52,000000000000000;61,000000000000000;67,000000000000000;5,000000000000000;50,000000000000000;41,817349000000000;63,635299000000003;82,931424000000007; ;68;2
900;4118;7133357,960330000147223;732295,376930000027642;242,752350000000007;4118;100,000000000000000;35,000000000000000;26,000000000000000;31,000000000000000;36,000000000000000;5,000000000000000;20,000000000000000;72,768394999999998;114,702068999999995;144,987501000000009; ;47;2
901;4119;7133357,038730000145733;732292,724490000051446;241,409040000000005;4119;100,000000000000000;35,000000000000000;27,000000000000000;32,000000000000000;33,000000000000000;4,000000000000000;10,000000000000000;70,475724999999997;111,457200999999998;157,180337000000009;block;57;2
902;4120;7133354,339569999836385;732288,296860000002198;242,197509999999994;4120;60,000000000000000;10,000000000000000;9,000000000000000;10,000000000000000;10,000000000000000;3,000000000000000;4,000000000000000;189,694566000000009;332,757176000000015;493,702611999999988;block;35;1
903;4121;7133352,223760000430048;732285,008039999986067;240,717099999999988;4121;30,000000000000000;15,000000000000000;13,000000000000000;18,000000000000000;24,000000000000000;2,000000000000000;1,000000000000000;134,670485000000014;189,694566000000009;212,048099000000008; ;22;1
904;4122;7133347,897230000235140;732279,626709999982268;244,265700000000010;4122;45,000000000000000;35,000000000000000;11,000000000000000;16,000000000000000;21,000000000000000;2,000000000000000;5,000000000000000;157,180337000000009;212,048099000000008;240,788354999999996; ;3;1
905;4123;7133521,817839999683201;732200,906059999950230;252,574810000000014;4123;80,000000000000000;30,000000000000000;20,000000000000000;31,000000000000000;34,000000000000000;5,000000000000000;50,000000000000000;91,339022000000000;114,702068999999995;152,876982999999996; ;86;2
906;4124;7133519,627319999970496;732195,591669999994338;249,586900000000014;4124;100,000000000000000;30,000000000000000;37,000000000000000;42,000000000000000;43,000000000000000;5,000000000000000;35,000000000000000;54,365070000000003;87,506988000000007;123,153817000000004;block;87;2
907;4125;7133514,037960000336170;732202,137239999952726;259,223029999999994;4125;100,000000000000000;30,000000000000000;49,000000000000000;49,000000000000000;50,000000000000000;5,000000000000000;40,000000000000000;43,712311000000000;76,558318999999997;107,433565000000002;block;90;2
908;4126;7133517,561839999631047;732192,788410000037402;249,583149999999989;4126;100,000000000000000;40,000000000000000;38,000000000000000;50,000000000000000;53,000000000000000;5,000000000000000;50,000000000000000;53,220365999999999;75,244478000000001;101,967494000000002; ;89;2
909;4127;7133516,817780000157654;732186,651289999950677;251,622350000000012;4127;100,000000000000000;15,000000000000000;14,000000000000000;16,000000000000000;20,000000000000000;5,000000000000000;30,000000000000000;125,827330000000003;212,048099000000008;252,284458000000001; ;89;2
910;4128;7133511,687640000134706;732179,392209999961779;251,960610000000003;4128;100,000000000000000;30,000000000000000;14,000000000000000;38,000000000000000;38,000000000000000;5,000000000000000;40,000000000000000;125,827330000000003;95,574427999999997;137,928490000000011;block;90;2
911;4129;7133512,199020000174642;732177,853950000018813;250,351200000000006;4129;100,000000000000000;15,000000000000000;20,000000000000000;20,000000000000000;20,000000000000000;5,000000000000000;20,000000000000000;91,339022000000000;171,811739999999986;252,284458000000001;block;88;2
912;4130;7133508,102359999902546;732166,297920000040904;249,054329999999993;4131;100,000000000000000;15,000000000000000;47,000000000000000;53,000000000000000;55,000000000000000;5,000000000000000;20,000000000000000;45,110014000000000;71,600431000000000;98,654723000000004;block;61;2
913;4131;7133512,542720000259578;732175,132770000025630;248,209020000000010;4130;100,000000000000000;15,000000000000000;16,000000000000000;17,000000000000000;18,000000000000000;4,000000000000000;20,000000000000000;111,457200999999998;200,213875999999999;279,108697000000006; ;87;2
914;4132;7133503,125860000029206;732159,121099999989383;253,000920000000008;4132;100,000000000000000;15,000000000000000;13,000000000000000;20,000000000000000;23,000000000000000;3,000000000000000;2,000000000000000;134,670485000000014;171,811739999999986;220,795133999999990; ;28;1
915;4133;7133501,641739999875426;732152,472990000038408;249,524380000000008;4133;25,000000000000000;10,000000000000000;13,000000000000000;16,000000000000000;18,000000000000000;2,000000000000000;4,000000000000000;134,670485000000014;212,048099000000008;279,108697000000006; ;9;1
916;4134;7133521,015780000016093;732204,871539999963716;249,000490000000013;4134;80,000000000000000;40,000000000000000;25,000000000000000;48,000000000000000;49,000000000000000;5,000000000000000;40,000000000000000;75,244478000000001;77,926901999999998;109,404325999999998;block;87;2
917;4135;7133521,797949999570847;732207,861000000033528;256,202650000000006;4135;50,000000000000000;20,000000000000000;14,000000000000000;20,000000000000000;29,000000000000000;4,000000000000000;12,000000000000000;125,827330000000003;171,811739999999986;177,361582999999996; ;82;2
918;4136;7133524,961369999684393;732208,379300000029616;255,024120000000011;4136;25,000000000000000;40,000000000000000;15,000000000000000;19,000000000000000;25,000000000000000;3,000000000000000;7,000000000000000;118,163261000000006;180,282552000000010;204,000826999999987; ;80;2
919;4137;7133528,816829999908805;732212,886150000034831;249,714380000000006;4137;20,000000000000000;40,000000000000000;18,000000000000000;25,000000000000000;30,000000000000000;3,000000000000000;5,000000000000000;100,280434999999997;139,622653000000014;171,811739999999986; ;54;1
920;4138;7133531,275899999774992;732214,287480000057258;260,820170000000019;4138;25,000000000000000;30,000000000000000;18,000000000000000;25,000000000000000;30,000000000000000;2,000000000000000;4,000000000000000;100,280434999999997;139,622653000000014;171,811739999999986; ;4;1
921;4200;7133662,640510000288486;732098,975650000036694;259,089940000000013;4200;50,000000000000000;30,000000000000000;14,000000000000000;21,000000000000000;27,000000000000000;5,000000000000000;70,000000000000000;125,827330000000003;164,147672000000000;189,694566000000009; ;92;2
922;4201;7133664,978149999864399;732102,443139999988489;257,169219999999996;4201;65,000000000000000;50,000000000000000;15,000000000000000;30,000000000000000;50,000000000000000;4,000000000000000;60,000000000000000;118,163261000000006;118,163261000000006;107,433565000000002;Hal bredvid punkten snkte antagligen markfukten;93;2
923;4202;7133668,873610000126064;732104,849000000045635;254,505130000000008;4202;100,000000000000000;50,000000000000000;19,000000000000000;29,000000000000000;40,000000000000000;4,000000000000000;60,000000000000000;95,574427999999997;121,863156000000004;131,575380999999993; ;83;2
924;4203;7133670,443740000016987;732108,801659999997355;255,617099999999994;4203;35,000000000000000;50,000000000000000;13,000000000000000;21,000000000000000;28,000000000000000;3,000000000000000;3,000000000000000;134,670485000000014;164,147672000000000;183,307842999999991; ;50;1
925;4204;7133672,911600000225008;732112,099180000019260;255,261619999999994;4204;90,000000000000000;40,000000000000000;14,000000000000000;28,000000000000000;40,000000000000000;3,000000000000000;1,000000000000000;125,827330000000003;125,827330000000003;131,575380999999993; ;30;1
926;4205;7133672,963849999941885;732115,801199999987148;256,512690000000021;4205;30,000000000000000;35,000000000000000;10,000000000000000;15,000000000000000;21,000000000000000;3,000000000000000;3,000000000000000;171,811739999999986;225,460218999999995;240,788354999999996; ;29;1
